cell_id,x,y,cell_type,unique_region,true_organization,true_border,true_border_operational,signed_distance,distance_from_border,window_frac_B,Neighborhood
2406,747.1267632208765,1349.5119083672762,6,1,B,True,False,35.67847691636639,35.67847691636639,0.9,B
2407,449.2224887944758,291.0019685514271,6,1,A,False,False,-264.6956586893559,264.6956586893559,0.0,A
2408,197.4206124432385,1122.370799537748,6,1,A,False,False,-364.33261601942104,364.33261601942104,0.0,A
2409,936.2836224026978,1181.953864172101,4,1,B,False,False,275.59916169390453,275.59916169390453,1.0,B
2410,1349.299939814955,221.66888415813446,4,1,B,False,False,448.5171347060663,448.5171347060663,1.0,B
2411,1350.7864885032177,987.5758769921958,4,1,B,False,False,396.70027392627554,396.70027392627554,1.0,B
2412,383.43715388327837,1458.906905259937,8,1,A,False,False,-312.74702586988826,312.74702586988826,0.0,A
2413,1465.6603317707777,75.52079111337662,4,1,B,False,False,490.6076811013386,490.6076811013386,1.0,B
2414,611.957801040262,489.9600315839052,5,1,A,True,False,-22.70158948576798,22.70158948576798,0.15,B
2415,1095.395159907639,551.1314626783133,5,1,B,False,False,448.2766567626547,448.2766567626547,1.0,B
2416,789.3564482219517,170.91244412586093,6,1,A,True,False,-80.49998373853657,80.49998373853657,0.0,A
2417,770.5597900785506,1050.4983365535736,5,1,B,True,True,14.353859916511345,14.353859916511345,0.65,B
2418,508.81626131013036,675.9489323012531,5,1,A,False,False,-148.44908349917657,148.44908349917657,0.0,A
2419,914.5923242904246,617.4349039793015,7,1,B,False,False,192.288882209394,192.288882209394,1.0,B
2420,755.6219100952148,1307.697493582964,3,1,B,True,False,76.03346790821472,76.03346790821472,1.0,B
2421,885.24434203282,1224.6850775554776,5,1,B,False,False,255.24267951547822,255.24267951547822,1.0,B
2422,405.21852392703295,666.5089018642902,2,1,A,False,False,-215.54436846823913,215.54436846823913,0.0,A
2423,964.6207778714597,654.9267712980509,8,1,B,False,False,186.07349432995233,186.07349432995233,1.0,B
2424,1395.0829091481864,703.6857018247247,6,1,B,False,False,436.3324491816331,436.3324491816331,1.0,B
2425,463.374278973788,62.19146680086851,1,1,A,False,False,-258.536416256918,258.536416256918,0.0,A
2426,370.9273296408355,896.2103552184999,7,1,A,False,False,-486.89309994902715,486.89309994902715,0.0,A
2427,559.4092751853168,568.0271973833442,6,1,A,True,False,-73.6021866480233,73.6021866480233,0.0,A
2428,640.4032129794359,623.0646343901753,5,1,A,True,True,-25.51150542447487,25.51150542447487,0.25,A
2429,509.7059989348054,1468.2702566497028,2,1,A,False,False,-232.07487055197282,232.07487055197282,0.0,A
2430,1078.0002968385816,318.2158498093486,3,1,B,False,False,204.5870026729914,204.5870026729914,1.0,B
2431,1201.1807444505394,1067.9915556684136,6,1,B,False,False,322.3504404137061,322.3504404137061,1.0,B
2432,290.01659201458097,497.9150192812085,2,1,A,False,False,-332.5162543156425,332.5162543156425,0.0,A
2433,1118.333566468209,264.78398870676756,7,1,B,False,False,225.2282923138367,225.2282923138367,1.0,B
2434,313.5792841203511,544.1402681171894,2,1,A,False,False,-312.9261314662403,312.9261314662403,0.0,A
2435,779.7812134958804,60.55477587506175,6,1,A,True,False,-23.732714410344737,23.732714410344737,0.15,A
2436,868.6067769303918,1211.0587558709085,4,1,B,False,False,235.5494715142295,235.5494715142295,1.0,B
2437,970.9544875659049,217.92428568005562,6,1,B,False,False,101.73228861330131,101.73228861330131,1.0,B
2438,1211.8869116529822,534.5041765831411,3,1,B,False,False,579.0171089018934,579.0171089018934,1.0,B
2439,934.0155785903335,1306.8265076726675,4,1,B,False,False,221.41435255457952,221.41435255457952,1.0,B
2440,579.1192799806595,913.7703166343272,1,1,A,False,False,-266.29129015890965,266.29129015890965,0.0,A
2441,41.025246027857065,1069.650752004236,6,1,A,False,False,-471.96796840008705,471.96796840008705,0.0,A
2442,1326.2071888893843,1118.0000100284815,4,1,B,False,False,483.5692370284151,483.5692370284151,1.0,B
2443,415.71175307035446,64.97160717844963,7,1,A,False,False,-297.72841827624103,297.72841827624103,0.0,A
2444,1278.2873385585845,1401.71338012442,3,1,B,False,False,358.2059975193474,358.2059975193474,1.0,B
2445,26.17395669221878,1282.7243297360837,5,1,A,False,False,-546.6583576960153,546.6583576960153,0.0,A
2446,67.80406180769205,415.4275842010975,5,1,A,False,False,-458.4124300090494,458.4124300090494,0.0,A
2447,355.7754959911108,1042.359850835055,1,1,A,False,False,-274.1651495611983,274.1651495611983,0.0,A
2448,398.2651401311159,453.0076109804213,1,1,A,False,False,-214.72029755855127,214.72029755855127,0.0,A
2449,601.1845017783344,674.6435780078173,2,1,A,True,False,-83.9855105504829,83.9855105504829,0.0,A
2450,1153.1091439537704,363.46075125038624,6,1,B,False,False,285.22515150922413,285.22515150922413,1.0,B
2451,203.1818046234548,32.98906842246652,8,1,A,False,False,-405.2459689191103,405.2459689191103,0.0,A
2452,546.8375855125487,493.80360217764974,1,1,A,True,False,-84.1853981475925,84.1853981475925,0.0,A
2453,1229.6877382323146,1360.4369815438986,6,1,B,False,False,366.87113006690424,366.87113006690424,1.0,B
2454,519.5022728294134,700.0608597882092,6,1,A,False,False,-156.8718429920946,156.8718429920946,0.0,A
2455,761.7661720141768,1295.7474058493972,6,1,B,True,False,91.32303972443799,91.32303972443799,1.0,B
2456,206.3963315449655,59.36132976785302,5,1,A,False,False,-443.18764168758383,443.18764168758383,0.0,A
2457,337.842246517539,11.096152011305094,8,1,A,False,False,-289.3136150295386,289.3136150295386,0.0,A
2458,237.41101333871484,182.01769748702645,5,1,A,False,False,-630.9024288291034,630.9024288291034,0.0,A
2459,959.6151332370937,894.8833532631397,6,1,B,True,False,89.8925537607554,89.8925537607554,1.0,B
2460,301.9572584889829,509.3994755297899,2,1,A,False,False,-325.5589004874204,325.5589004874204,0.0,A
2461,493.7495472840965,285.4438768699765,7,1,A,False,False,-239.15638669002942,239.15638669002942,0.0,A
2462,123.01633413881063,1055.0850089639425,8,1,A,False,False,-423.10169350021414,423.10169350021414,0.0,A
2463,292.46746748685837,658.486895263195,8,1,A,False,False,-292.16493837355944,292.16493837355944,0.0,A
2464,665.1021698489785,502.83189956098795,4,1,B,True,False,32.01675255360715,32.01675255360715,0.85,B
2465,1163.8197298161685,839.296089950949,7,1,B,False,False,284.0244765517913,284.0244765517913,1.0,B
2466,46.065150294452906,751.1011166498065,1,1,A,False,False,-544.5627355560549,544.5627355560549,0.0,A
2467,692.0866230502725,811.2232061102986,6,1,A,False,False,-137.1440126827712,137.1440126827712,0.0,A
2468,976.1422108858824,1315.866690594703,4,1,B,False,False,242.66105576782593,242.66105576782593,1.0,B
2469,457.69983110949397,633.6269178427756,6,1,A,False,False,-167.91740556248035,167.91740556248035,0.0,A
2470,327.74546882137656,327.61072972789407,2,1,A,False,False,-306.8951904803573,306.8951904803573,0.0,A
2471,728.1608185730875,1035.972762387246,1,1,A,True,False,-25.218862643162677,25.218862643162677,0.15,A
2472,1342.4339513294399,1127.8171576559544,3,1,B,False,False,516.5439563152443,516.5439563152443,1.0,B
2473,594.7234933264554,1323.1227407231927,1,1,A,True,False,-60.681924092730654,60.681924092730654,0.0,A
2474,520.9249402396381,1121.0305793210864,5,1,A,False,False,-119.19927552622863,119.19927552622863,0.0,A
2475,454.7143201343715,593.2481624186039,7,1,A,False,False,-167.57139524131327,167.57139524131327,0.0,A
2476,394.39175790175796,1017.5009770318866,6,1,A,False,False,-271.53057904753206,271.53057904753206,0.0,A
2477,812.3579006642103,985.6452718377113,6,1,A,True,True,-2.352426437304664,2.352426437304664,0.55,A
2478,578.3174615353346,1277.769067324698,6,1,A,True,False,-58.243506496188324,58.243506496188324,0.0,A
2479,1169.7152266278863,961.8123373948038,4,1,B,False,False,266.5839511514014,266.5839511514014,1.0,B
2480,238.66970697417855,1448.4862382523715,5,1,A,False,False,-401.99296340092997,401.99296340092997,0.0,A
2481,1346.3548379950225,1445.9566664882004,5,1,B,False,False,390.2417929528733,390.2417929528733,1.0,B
2482,676.4474334195256,831.0667611658573,1,1,A,False,False,-170.3332166014558,170.3332166014558,0.0,A
2483,274.11433635279536,437.9447693936527,5,1,A,False,False,-311.26765956916125,311.26765956916125,0.0,A
2484,744.9149466119707,605.2177143283188,6,1,B,True,False,69.40423288417176,69.40423288417176,1.0,B
2485,939.3183868378401,35.47614812850952,5,1,B,False,False,106.07759774588868,106.07759774588868,1.0,B
2486,1333.9665024541318,603.6148918792605,7,1,B,False,False,553.6152008274265,553.6152008274265,1.0,B
2487,1063.8795029371977,547.7441023103893,3,1,B,False,False,421.45589813058183,421.45589813058183,1.0,B
2488,1104.0198267437518,660.4859428480268,7,1,B,False,False,278.3920897082276,278.3920897082276,1.0,B
2489,1328.0401309020817,1287.3232592828572,3,1,B,False,False,590.1396924313173,590.1396924313173,1.0,B
2490,618.5269374400377,810.535135678947,7,1,A,False,False,-199.84378445217192,199.84378445217192,0.0,A
2491,899.1930456832051,1461.4579542540014,4,1,B,True,False,63.59674712335718,63.59674712335718,1.0,B
2492,1331.6496536135674,270.8053048700094,5,1,B,False,False,389.9425216396156,389.9425216396156,1.0,B
2493,820.1483502052724,1411.5211903117597,5,1,B,True,False,39.41252431634575,39.41252431634575,0.9,B
2494,883.2862959243357,320.22239081561565,4,1,B,True,False,70.45461149364836,70.45461149364836,1.0,B
2495,819.1775819286704,500.3934055566788,4,1,B,False,False,181.2836919828756,181.2836919828756,1.0,B
2496,1228.3334573730826,559.7750768065453,3,1,B,False,False,562.5575762768734,562.5575762768734,1.0,B
2497,102.81921364367008,937.4934998340905,5,1,A,False,False,-649.69056706858,649.69056706858,0.0,A
2498,279.9492501653731,1441.7336527258158,8,1,A,False,False,-362.98364368901866,362.98364368901866,0.0,A
2499,552.0560690201819,772.0314371399581,2,1,A,False,False,-204.9179289445669,204.9179289445669,0.0,A
2500,270.5568470992148,457.94685557484627,5,1,A,False,False,-324.8818031671637,324.8818031671637,0.0,A
2501,38.091360591351986,1270.7785335369408,7,1,A,False,False,-552.8955830148026,552.8955830148026,0.0,A
2502,1482.6865433715284,303.019184153527,4,1,B,False,False,487.54161186643233,487.54161186643233,1.0,B
2503,521.7455648817122,1297.7186730131507,6,1,A,False,False,-111.23456182567305,111.23456182567305,0.0,A
2504,897.4994486197829,472.60820399969816,4,1,B,False,False,228.68860198761124,228.68860198761124,1.0,B
2505,897.9701246134937,544.4836243987083,4,1,B,False,False,261.58547208788866,261.58547208788866,1.0,B
2506,989.0511939302087,641.5217402391136,3,1,B,False,False,218.8552759878404,218.8552759878404,1.0,B
2507,937.1994598768651,1474.0814035758376,3,1,B,True,False,86.31935154199705,86.31935154199705,1.0,B
2508,380.6715323589742,448.9427455700934,6,1,A,False,False,-228.46564952136714,228.46564952136714,0.0,A
2509,661.5799628198147,987.3266676440835,6,1,A,False,False,-112.66871483649953,112.66871483649953,0.0,A
2510,94.65504996478558,705.1909393630922,1,1,A,False,False,-449.9519999244954,449.9519999244954,0.0,A
2511,708.7847432121634,1000.8530141785741,7,1,A,True,False,-66.22875508536477,66.22875508536477,0.0,A
2512,903.0057289637625,1085.5196379125118,4,1,B,False,False,133.25833811698126,133.25833811698126,1.0,B
2513,345.9900333546102,1356.8022209219635,2,1,A,False,False,-253.95604764392064,253.95604764392064,0.0,A
2514,165.80589255318046,942.9475273936987,8,1,A,False,False,-580.8999592229478,580.8999592229478,0.0,A
2515,978.8128305226564,1400.843967217952,7,1,B,False,False,155.0647405589482,155.0647405589482,1.0,B
2516,966.5302578359842,478.49246487021446,5,1,B,False,False,298.961782524042,298.961782524042,1.0,B
2517,252.2032130509615,537.0799829252064,2,1,A,False,False,-375.9560972076413,375.9560972076413,0.0,A
2518,267.7318495698273,1039.7593220695853,1,1,A,False,False,-336.3844081965192,336.3844081965192,0.0,A
2519,1004.318957682699,326.10048819333315,4,1,B,False,False,157.58353596912704,157.58353596912704,1.0,B
2520,165.92692444100976,824.1538996808231,7,1,A,False,False,-624.9516268375038,624.9516268375038,0.0,A
2521,1149.314691312611,1015.0170559063554,4,1,B,False,False,253.03738851193012,253.03738851193012,1.0,B
2522,1401.9406428560615,1469.41313194111,6,1,B,False,False,437.99727122728655,437.99727122728655,1.0,B
2523,609.5708278007805,364.5361717790365,2,1,A,True,False,-85.31191078415009,85.31191078415009,0.0,A
2524,1160.4558695107698,899.7147367335856,5,1,B,False,False,285.48880851125944,285.48880851125944,1.0,B
2525,1189.500574953854,256.4293364994228,4,1,B,False,False,284.2919706488053,284.2919706488053,1.0,B
2526,399.51143274083734,754.8872223123908,5,1,A,False,False,-295.3973416356006,295.3973416356006,0.0,A
2527,1144.5093811489642,349.61339458823204,5,1,B,False,False,268.13586371244656,268.13586371244656,1.0,B
2528,151.04071469977498,960.1855636574328,8,1,A,False,False,-549.5901895154745,549.5901895154745,0.0,A
2529,1406.118937768042,829.7388232313097,8,1,B,False,False,502.27771523262777,502.27771523262777,1.0,B
2530,33.535631373524666,730.5749310180545,6,1,A,False,False,-519.9566807040562,519.9566807040562,0.0,A
2531,545.2594324015081,231.74200393259525,1,1,A,False,False,-274.0191860197763,274.0191860197763,0.0,A
2532,311.11563043668866,315.7591628842056,8,1,A,False,False,-331.56247136972917,331.56247136972917,0.0,A
2533,1456.923118326813,274.7540040872991,8,1,B,False,False,483.6945275015425,483.6945275015425,1.0,B
2534,189.1809795051813,1103.2493119128048,8,1,A,False,False,-365.40455806334944,365.40455806334944,0.0,A
2535,709.8232693970203,191.94899685680866,5,1,A,False,False,-156.71655135684176,156.71655135684176,0.0,A
2536,1011.8822073563933,1465.6275627203286,3,1,B,False,False,145.41895808855426,145.41895808855426,1.0,B
2537,30.15698678791523,126.3697617687285,7,1,A,False,False,-754.0852577552015,754.0852577552015,0.0,A
2538,1348.1001919135451,162.49079816043377,4,1,B,False,False,475.4061073075941,475.4061073075941,1.0,B
2539,1132.9307123087347,102.51969192177057,4,1,B,False,False,240.74522335573937,240.74522335573937,1.0,B
2540,284.51707446947694,155.89808905497193,2,1,A,False,False,-574.1088724002005,574.1088724002005,0.0,A
2541,1482.9439208842814,187.47218884527683,5,1,B,False,False,609.2997153434239,609.2997153434239,1.0,B
2542,1188.2556080818176,512.9046505317092,4,1,B,False,False,553.7901636839248,553.7901636839248,1.0,B
2543,211.0587484203279,495.6931360065937,6,1,A,False,False,-407.39127727803805,407.39127727803805,0.0,A
2544,1026.074240449816,720.5171305686235,6,1,B,False,False,174.4637815107544,174.4637815107544,1.0,B
2545,395.6721033900976,1470.4885524697602,5,1,A,False,False,-321.0740186043411,321.0740186043411,0.0,A
2546,1414.471403695643,287.42274083197117,3,1,B,False,False,443.81631549322674,443.81631549322674,1.0,B
2547,1120.9501423873007,1457.4882360175252,8,1,B,False,False,227.4976136330535,227.4976136330535,1.0,B
2548,734.7593363374472,560.8965642750263,5,1,B,True,False,93.30587701917744,93.30587701917744,1.0,B
2549,580.031908582896,106.79983953014016,4,1,A,False,False,-228.0310468461116,228.0310468461116,0.0,A
2550,378.07032465934753,636.1774485558271,4,1,A,False,False,-227.52114825293958,227.52114825293958,0.0,A
2551,1466.2846243008971,191.39894982799888,4,1,B,False,False,590.2622500688915,590.2622500688915,1.0,B
2552,638.6101534590125,947.6218814961612,6,1,A,False,False,-173.10479785112256,173.10479785112256,0.0,A
2553,984.9182311445475,760.6136491522193,1,1,B,False,False,127.07078485966876,127.07078485966876,1.0,B
2554,1452.985420357436,1158.4397843107581,8,1,B,False,False,686.0839349192984,686.0839349192984,1.0,B
2555,919.1713286563754,364.42130198702216,3,1,B,False,False,126.20687836462142,126.20687836462142,1.0,B
2556,124.55705786123872,294.9967961758375,8,1,A,False,False,-495.0475969247755,495.0475969247755,0.0,A
2557,561.8665809743106,57.475021574646235,6,1,A,False,False,-180.4882645017131,180.4882645017131,0.0,A
2558,75.231509283185,691.1906101740897,1,1,A,False,False,-453.4135303316391,453.4135303316391,0.0,A
2559,1110.3681013919413,1175.5227288231254,5,1,B,False,False,425.3834774461633,425.3834774461633,1.0,B
2560,1256.1207208782434,1428.9881237782538,4,1,B,False,False,329.2570247089632,329.2570247089632,1.0,B
2561,376.79007975384593,350.16485257074237,8,1,A,False,False,-253.80582120866168,253.80582120866168,0.0,A
2562,150.41268803179264,1028.948191087693,7,1,A,False,False,-427.3550676570176,427.3550676570176,0.0,A
2563,1420.1940447092056,734.7788983024657,5,1,B,False,False,442.2625776405982,442.2625776405982,1.0,B
2564,1.083366572856903,491.2661276757717,2,1,A,False,False,-603.9868444192065,603.9868444192065,0.0,A
2565,217.71271107718349,259.4036450609565,8,1,A,False,False,-497.90989473056396,497.90989473056396,0.0,A
2566,249.78684447705746,1101.8505259416997,6,1,A,False,False,-321.5869221492805,321.5869221492805,0.0,A
2567,418.5720202513039,428.9155793376267,5,1,A,False,False,-196.1057004562338,196.1057004562338,0.0,A
2568,879.2519979178905,72.49074010178447,5,1,B,True,False,42.94972889286323,42.94972889286323,0.95,B
2569,921.7952946200967,1171.6501135379076,4,1,B,False,False,249.28378496069965,249.28378496069965,1.0,B
2570,129.7755860723555,1346.8453204259276,6,1,A,False,False,-408.31546935052984,408.31546935052984,0.0,A
2571,973.5417952761054,455.60196368023753,5,1,B,False,False,271.79477983978654,271.79477983978654,1.0,B
2572,627.118838019669,374.8279642313719,6,1,A,True,False,-66.43876295611736,66.43876295611736,0.0,A
2573,455.3409917280078,322.09629379212856,5,1,A,False,False,-224.45156909485434,224.45156909485434,0.0,A
2574,1192.6877028308809,1459.6979627385736,5,1,B,False,False,279.83997748395876,279.83997748395876,1.0,B
2575,1407.466663978994,1491.0172736272216,5,1,B,False,False,458.7819580357167,458.7819580357167,1.0,B
2576,1415.7399712130427,151.30211412906647,7,1,B,False,False,534.7925299811179,534.7925299811179,1.0,B
2577,665.9455513581634,443.552257027477,5,1,B,True,True,4.287053507636163,4.287053507636163,0.55,A
2578,94.14383629336953,1299.9240048229694,7,1,A,False,False,-466.6652797247433,466.6652797247433,0.0,A
2579,612.3230243101716,321.6367964632809,2,1,A,False,False,-116.23253840034208,116.23253840034208,0.0,A
2580,624.4708830490708,284.01111625134945,6,1,A,False,False,-143.55500229892047,143.55500229892047,0.0,A
2581,876.7787064425647,823.489154689014,6,1,B,True,True,17.466974033134825,17.466974033134825,0.7,A
2582,16.24431274831295,735.817187000066,7,1,A,False,False,-539.7056798104385,539.7056798104385,0.0,A
2583,1137.3631269671023,15.19382419064641,4,1,B,False,False,253.71826934845268,253.71826934845268,1.0,B
2584,641.3414720445871,764.3557917326689,6,1,A,False,False,-129.32021479250764,129.32021479250764,0.0,A
2585,286.30930557847023,1494.0072954632342,1,1,A,False,False,-449.9423468824348,449.9423468824348,0.0,A
2586,325.1371197402477,1180.5939632467926,1,1,A,False,False,-289.95271409412317,289.95271409412317,0.0,A
2587,155.41744837537408,622.4034363403916,7,1,A,False,False,-399.01704729173235,399.01704729173235,0.0,A
2588,1113.6232260614634,821.1886631324887,7,1,B,False,False,230.15755208933047,230.15755208933047,1.0,B
2589,597.6139227859676,964.7750286385417,1,1,A,False,False,-185.95076732618034,185.95076732618034,0.0,A
2590,1232.7137030661106,1236.9082155637443,8,1,B,False,False,598.092984700834,598.092984700834,1.0,B
2591,176.18199437856674,646.6047121211886,2,1,A,False,False,-374.8195128584837,374.8195128584837,0.0,A
2592,928.6238620989025,13.652319554239511,7,1,B,False,False,112.00318711539434,112.00318711539434,1.0,B
2593,600.4449385218322,1017.9597842507064,6,1,A,False,False,-127.70300713604487,127.70300713604487,0.0,A
2594,105.87075725197792,566.2637217901647,8,1,A,False,False,-495.9076669539681,495.9076669539681,0.0,A
2595,389.99694027006626,915.7128492370248,7,1,A,False,False,-440.56851491440904,440.56851491440904,0.0,A
2596,1148.5068826004863,1050.861062016338,8,1,B,False,False,271.77354889222926,271.77354889222926,1.0,B
2597,381.5044700168073,1433.918107766658,6,1,A,False,False,-282.0848346244705,282.0848346244705,0.0,A
2598,1260.8531909063458,98.57048839330673,3,1,B,False,False,345.2830206333949,345.2830206333949,1.0,B
2599,1291.7694775387645,8.547815959900618,4,1,B,False,False,362.92678620954786,362.92678620954786,1.0,B
2600,109.10376766696572,1045.7335961982608,7,1,A,False,False,-439.35513924632784,439.35513924632784,0.0,A
2601,1236.4813447929919,1089.1951834782958,3,1,B,False,False,371.1611394901206,371.1611394901206,1.0,B
2602,1377.4531376548111,1337.7687628380954,8,1,B,False,False,510.24073853937523,510.24073853937523,1.0,B
2603,1347.982032224536,327.8160165064037,3,1,B,False,False,394.8789126678479,394.8789126678479,1.0,B
2604,262.85923132672906,879.9322033300996,8,1,A,False,False,-606.3346591052258,606.3346591052258,0.0,A
2605,844.1208670847118,1110.7218177057803,5,1,B,False,False,114.99144658017556,114.99144658017556,1.0,B
2606,375.1800851896405,245.4688847064972,7,1,A,False,False,-397.80008103713806,397.80008103713806,0.0,A
2607,652.6079820469022,555.9536763466895,7,1,B,True,True,17.268197561726954,17.268197561726954,0.6,B
2608,1486.9196908548474,1118.5935884714127,4,1,B,False,False,605.4437477778654,605.4437477778654,1.0,B
2609,479.18761102482677,1368.3687946759164,6,1,A,False,False,-164.89791888008955,164.89791888008955,0.0,A
2610,922.2886520437896,576.9399809651077,3,1,B,False,False,251.54867781572887,251.54867781572887,1.0,B
2611,1125.8359691128135,830.6332994252443,7,1,B,False,False,244.7346642501804,244.7346642501804,1.0,B
2612,678.2733178697526,1073.279635515064,6,1,A,True,False,-32.23978767038516,32.23978767038516,0.15,A
2613,169.38503505662084,1476.4624857343733,2,1,A,False,False,-504.4834118845121,504.4834118845121,0.0,A
2614,838.1903059780598,652.8312563896179,1,1,B,True,False,98.10003641227874,98.10003641227874,1.0,B
2615,1374.0184265188873,146.5294430963695,4,1,B,False,False,490.07508166849,490.07508166849,1.0,B
2616,1264.8826553486288,689.4082599319518,3,1,B,False,False,358.93867277471,358.93867277471,1.0,B
2617,1450.6836896762252,1183.2570992410183,7,1,B,False,False,755.7576836777138,755.7576836777138,1.0,B
2618,1027.8442930430174,755.600277800113,4,1,B,False,False,160.13839270675226,160.13839270675226,1.0,B
2619,362.633500713855,300.17221346497536,8,1,A,False,False,-315.1166167735221,315.1166167735221,0.0,A
2620,1023.3203731477261,226.70643031597137,8,1,B,False,False,149.5398656610634,149.5398656610634,1.0,B
2621,980.8801948092878,336.0310751013458,8,1,B,False,False,147.497817194834,147.497817194834,1.0,B
2622,376.0126833803952,938.5456144809723,5,1,A,False,False,-410.59705370737214,410.59705370737214,0.0,A
2623,45.26327596977353,1135.6592033989727,2,1,A,False,False,-491.29281798629626,491.29281798629626,0.0,A
2624,1354.1437117382884,732.5575961731374,7,1,B,False,False,396.4658389897246,396.4658389897246,1.0,B
2625,468.28213753178716,1454.865644685924,6,1,A,False,False,-245.48729444214976,245.48729444214976,0.0,A
2626,1089.5805470645428,107.75821516290307,8,1,B,False,False,205.43340266076333,205.43340266076333,1.0,B
2627,1289.2380100674927,196.12692017108202,4,1,B,False,False,412.96319985167435,412.96319985167435,1.0,B
2628,495.6310037523508,853.315363638103,1,1,A,False,False,-364.2818681951439,364.2818681951439,0.0,A
2629,329.2201836593449,1063.631975557655,8,1,A,False,False,-277.43912329103784,277.43912329103784,0.0,A
2630,1310.3488306514919,1383.0169653519988,7,1,B,False,False,396.11134579469893,396.11134579469893,1.0,B
2631,316.3184984587133,289.8019328713417,1,1,A,False,False,-363.9238142327401,363.9238142327401,0.0,A
2632,209.14834924042225,17.300203442573547,6,1,A,False,False,-383.0838007014864,383.0838007014864,0.0,A
2633,1017.2312054783106,521.129425149411,1,1,B,False,False,386.88810324143446,386.88810324143446,1.0,B
2634,1387.8956185653806,32.87640726193786,5,1,B,False,False,419.9181455667854,419.9181455667854,1.0,B
2635,1466.9717196375132,1097.2846951335669,4,1,B,False,False,546.9397431663383,546.9397431663383,1.0,B
2636,586.366752628237,1163.4301012381911,5,1,A,True,False,-53.53209400698698,53.53209400698698,0.0,A
2637,1418.5509597882628,98.47649792209268,3,1,B,False,False,475.4440532031101,475.4440532031101,1.0,B
2638,497.76024743914604,1220.2209387905896,2,1,A,False,False,-132.20917934749932,132.20917934749932,0.0,A
2639,1337.7410774119198,1248.4075454995036,4,1,B,False,False,687.9564874464024,687.9564874464024,1.0,B
2640,255.6138806976378,745.3057388775051,2,1,A,False,False,-385.20736142740105,385.20736142740105,0.0,A
2641,128.2964120618999,617.002094630152,4,1,A,False,False,-423.63321718962675,423.63321718962675,0.0,A
2642,1196.1497096344829,768.9524875022471,5,1,B,False,False,283.0430037288937,283.0430037288937,1.0,B
2643,241.4545943029225,87.58660778403282,6,1,A,False,False,-472.2559332500564,472.2559332500564,0.0,A
2644,67.73124262690544,625.1129633747041,6,1,A,False,False,-464.5579154687305,464.5579154687305,0.0,A
2645,320.74230490252376,1456.5066299401224,2,1,A,False,False,-354.97068614746695,354.97068614746695,0.0,A
2646,662.8049919381738,357.04243602231145,1,1,A,True,False,-54.22668295066426,54.22668295066426,0.0,A
2647,656.0208792798221,717.6470956765115,6,1,A,True,False,-77.33922919869758,77.33922919869758,0.0,A
2648,1357.92201384902,853.7945682182908,8,1,B,False,False,480.2195353330743,480.2195353330743,1.0,B
2649,966.7483814992011,164.34308560565114,8,1,B,True,False,96.78615171439515,96.78615171439515,1.0,B
2650,1223.6470794305205,835.3468864224851,8,1,B,False,False,338.135554812069,338.135554812069,1.0,B
2651,474.395957775414,250.27119694277644,6,1,A,False,False,-306.24113161918905,306.24113161918905,0.0,A
2652,456.02826587855816,1014.2178400419652,8,1,A,False,False,-232.08505264155096,232.08505264155096,0.0,A
2653,1012.6596037298441,573.0627486482263,4,1,B,False,False,338.87853196765747,338.87853196765747,1.0,B
2654,627.171176020056,986.2847593612969,6,1,A,False,False,-139.17738864876324,139.17738864876324,0.0,A
2655,416.10751021653414,934.4157236628234,8,1,A,False,False,-383.4945309597546,383.4945309597546,0.0,A
2656,753.0282153747976,1494.957730639726,6,1,A,True,False,-71.22552281421366,71.22552281421366,0.0,A
2657,738.329915329814,798.2936510816216,5,1,A,True,False,-86.09952957422412,86.09952957422412,0.0,A
2658,288.73453801497817,602.4626232683659,2,1,A,False,False,-303.8142565379553,303.8142565379553,0.0,A
2659,701.6805144958198,889.6268759854138,2,1,A,False,False,-165.64800023486634,165.64800023486634,0.0,A
2660,1262.5852567143738,273.85891042649746,4,1,B,False,False,335.25806095511405,335.25806095511405,1.0,B
2661,291.47354839369655,457.35624991357327,7,1,A,False,False,-306.6903130281673,306.6903130281673,0.0,A
2662,1416.6084313765168,1031.7762759514153,6,1,B,False,False,443.4237418623099,443.4237418623099,1.0,B
2663,1057.047857902944,1178.2114282250404,4,1,B,False,False,381.45367519068895,381.45367519068895,1.0,B
2664,1076.2531799264252,47.62104246765375,6,1,B,False,False,197.46478667704764,197.46478667704764,1.0,B
2665,828.3238559961319,319.0898238681257,5,1,B,True,False,31.569789289051247,31.569789289051247,0.8,B
2666,798.5030938871205,1194.2470706999302,5,1,B,False,False,157.3213811538312,157.3213811538312,1.0,B
2667,126.20362546294928,592.0129339210689,2,1,A,False,False,-448.1680392645477,448.1680392645477,0.0,A
2668,125.35001384094357,259.1526028700173,5,1,A,False,False,-572.7808705111175,572.7808705111175,0.0,A
2669,502.3324750363827,1368.101790547371,6,1,A,False,False,-148.6698741672725,148.6698741672725,0.0,A
2670,510.9524494037032,543.8674399629235,6,1,A,False,False,-118.82209136690176,118.82209136690176,0.0,A
2671,143.11180310323834,401.24861849471927,7,1,A,False,False,-398.34347530658283,398.34347530658283,0.0,A
2672,469.41131679341197,1087.1788733638823,2,1,A,False,False,-169.1093189828118,169.1093189828118,0.0,A
2673,1428.140037227422,566.9058887287974,6,1,B,False,False,734.3569581161569,734.3569581161569,1.0,B
